Quotazioni Immobiliari : Valori di Mercato - Semestre 2012/1 - elaborazione del 30-MAG-19
Area_territoriale;Regione;Prov;Comune_ISTAT;Comune_cat;Sez;Comune_amm;Comune_descrizione;Fascia;Zona;LinkZona;Cod_Tip;Descr_Tipologia;Stato;Stato_prev;Compr_min;Compr_max;Sup_NL_compr;Loc_min;Loc_max;Sup_NL_loc;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;19;Abitazioni signorili;NORMALE;P;3500;5300;L;8,8;13,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;16;Autorimesse;NORMALE;P;1500;2250;L;5;7,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;13;Box;NORMALE;P;2200;3400;L;7,4;11,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;14;Posti auto coperti;NORMALE;P;1400;2100;L;4,7;7;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;15;Posti auto scoperti;NORMALE;P;930;1400;L;3,1;4,6;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;9;Magazzini;NORMALE;P;870;1750;L;2,6;5,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;5;Negozi;OTTIMO; ;4600;9200;L;17,3;34,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;5;Negozi;NORMALE;P;2600;5200;L;8,7;17,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;6;Uffici;NORMALE;P;3100;4800;L;7,8;12;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;18;Uffici strutturati;NORMALE;P;3400;5200;L;10;15,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;10;Laboratori;NORMALE;P;1600;3200;L;4,7;9,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;20;Abitazioni civili;NORMALE;P;1900;2900;L;4,8;7,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;21;Abitazioni di tipo economico;NORMALE;P;1300;2000;L;3,8;5,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;16;Autorimesse;NORMALE;P;900;1350;L;3;4,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;13;Box;NORMALE;P;1350;2050;L;4,5;6,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;14;Posti auto coperti;NORMALE;P;830;1250;L;2,8;4,1;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;15;Posti auto scoperti;NORMALE;P;580;870;L;2;2,9;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;9;Magazzini;NORMALE;P;600;1200;L;1,8;3,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;5;Negozi;NORMALE;P;2200;4400;L;7,4;14,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;6;Uffici;NORMALE;P;1950;3000;L;4,9;7,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;18;Uffici strutturati;NORMALE;P;2100;3200;L;6,2;9,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;7;Capannoni tipici;NORMALE;P;520;1050;L;2;3,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;10;Laboratori;NORMALE;P;1200;2400;L;3,5;7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C15;NA00002532;20;Abitazioni civili;NORMALE;P;1950;2950;L;4,9;7,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C15;NA00002532;21;Abitazioni di tipo economico;NORMALE;P;1350;2100;L;3,4;5,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C15;NA00002532;16;Autorimesse;NORMALE;P;830;1250;L;2,8;4,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C15;NA00002532;13;Box;NORMALE;P;1350;2050;L;4,5;6,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C15;NA00002532;14;Posti auto coperti;NORMALE;P;800;1200;L;2,7;4;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C15;NA00002532;15;Posti auto scoperti;NORMALE;P;530;800;L;1,8;2,6;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C15;NA00002532;9;Magazzini;NORMALE;P;520;1050;L;1,6;3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C15;NA00002532;5;Negozi;NORMALE;P;1700;3400;L;5,7;11,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C15;NA00002532;7;Capannoni tipici;NORMALE;P;480;960;L;1,8;3,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C15;NA00002532;10;Laboratori;NORMALE;P;1000;2000;L;3;5,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C16;NA00002533;20;Abitazioni civili;NORMALE;P;2400;3600;L;6;9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C16;NA00002533;21;Abitazioni di tipo economico;NORMALE;P;1700;2600;L;4,3;6,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C16;NA00002533;16;Autorimesse;NORMALE;P;1100;1650;L;3,7;5,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C16;NA00002533;13;Box;NORMALE;P;1700;2600;L;5,7;8,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C16;NA00002533;14;Posti auto coperti;NORMALE;P;1100;1650;L;3,7;5,5;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C16;NA00002533;15;Posti auto scoperti;NORMALE;P;730;1100;L;2,5;3,6;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C16;NA00002533;9;Magazzini;NORMALE;P;700;1400;L;2,1;4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C16;NA00002533;5;Negozi;NORMALE;P;2200;4400;L;7,4;14,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C16;NA00002533;6;Uffici;NORMALE;P;2400;3600;L;6;9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C16;NA00002533;18;Uffici strutturati;NORMALE;P;2600;3900;L;7,6;11,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C16;NA00002533;7;Capannoni tipici;NORMALE;P;500;1000;L;1,9;3,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C16;NA00002533;10;Laboratori;NORMALE;P;1350;2700;L;4;7,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C17;NA00003803;20;Abitazioni civili;NORMALE;P;1950;3000;L;4,9;7,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C17;NA00003803;21;Abitazioni di tipo economico;NORMALE;P;1350;2050;L;3,4;5,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C17;NA00003803;16;Autorimesse;NORMALE;P;860;1300;L;2,9;4,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C17;NA00003803;13;Box;NORMALE;P;1300;2000;L;4,4;6,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C17;NA00003803;14;Posti auto coperti;NORMALE;P;800;1200;L;2,7;4;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C17;NA00003803;15;Posti auto scoperti;NORMALE;P;540;810;L;1,8;2,7;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C17;NA00003803;9;Magazzini;NORMALE;P;600;1200;L;1,8;3,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C17;NA00003803;5;Negozi;NORMALE;P;2300;4600;L;7,7;15,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C17;NA00003803;6;Uffici;NORMALE;P;1950;3000;L;4,9;7,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C17;NA00003803;18;Uffici strutturati;NORMALE;P;2100;3200;L;6,2;9,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C17;NA00003803;7;Capannoni tipici;NORMALE;P;500;1000;L;1,9;3,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C17;NA00003803;10;Laboratori;NORMALE;P;1200;2400;L;3,5;7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C18;NA00003804;20;Abitazioni civili;NORMALE;P;2900;4500;L;7,3;11,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C18;NA00003804;21;Abitazioni di tipo economico;NORMALE;P;2050;3100;L;5,2;7,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C18;NA00003804;16;Autorimesse;NORMALE;P;1400;2100;L;4,7;7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C18;NA00003804;13;Box;NORMALE;P;2100;3200;L;7;10,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C18;NA00003804;14;Posti auto coperti;NORMALE;P;1350;2050;L;4,5;6,8;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C18;NA00003804;15;Posti auto scoperti;NORMALE;P;900;1350;L;3;4,5;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C18;NA00003804;1;Ville e Villini;NORMALE;P;3300;5000;L;8,3;12,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C18;NA00003804;9;Magazzini;NORMALE;P;820;1650;L;2,4;4,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C18;NA00003804;5;Negozi;NORMALE;P;2500;5000;L;8,4;16,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C18;NA00003804;5;Negozi;OTTIMO; ;4200;8400;L;15,8;31,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C18;NA00003804;6;Uffici;NORMALE;P;2900;4500;L;7,3;11,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C18;NA00003804;18;Uffici strutturati;NORMALE;P;3200;4900;L;9,4;14,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C18;NA00003804;7;Capannoni tipici;NORMALE;P;600;1200;L;2,3;4,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C18;NA00003804;10;Laboratori;NORMALE;P;1550;3100;L;4,6;9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C19;NA00003823;20;Abitazioni civili;NORMALE;P;2500;3800;L;6,3;9,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C19;NA00003823;21;Abitazioni di tipo economico;NORMALE;P;1700;2600;L;4,3;6,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C19;NA00003823;16;Autorimesse;NORMALE;P;1300;2000;L;4,4;6,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C19;NA00003823;13;Box;NORMALE;P;1950;2950;L;6,5;9,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C19;NA00003823;14;Posti auto coperti;NORMALE;P;1200;1800;L;4;6;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C19;NA00003823;15;Posti auto scoperti;NORMALE;P;800;1200;L;2,7;4;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C19;NA00003823;1;Ville e Villini;NORMALE;P;2700;4100;L;6,8;10,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C19;NA00003823;9;Magazzini;NORMALE;P;670;1350;L;2;3,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C19;NA00003823;5;Negozi;NORMALE;P;2050;4100;L;6,9;13,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C19;NA00003823;6;Uffici;NORMALE;P;2500;3800;L;6,3;9,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C19;NA00003823;18;Uffici strutturati;NORMALE;P;2650;4000;L;7,8;11,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C19;NA00003823;7;Capannoni tipici;NORMALE;P;520;1050;L;2;3,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C19;NA00003823;10;Laboratori;NORMALE;P;1250;2500;L;3,7;7,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C2;NA00000016;20;Abitazioni civili;NORMALE;P;2050;3100;L;5,2;7,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C2;NA00000016;21;Abitazioni di tipo economico;NORMALE;P;1400;2150;L;3,5;5,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C2;NA00000016;16;Autorimesse;NORMALE;P;960;1450;L;3,2;4,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C2;NA00000016;13;Box;NORMALE;P;1450;2200;L;4,9;7,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C2;NA00000016;14;Posti auto coperti;NORMALE;P;860;1300;L;2,9;4,3;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C2;NA00000016;15;Posti auto scoperti;NORMALE;P;580;870;L;2;2,9;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C2;NA00000016;1;Ville e Villini;NORMALE;P;2300;3500;L;5,8;8,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C2;NA00000016;9;Magazzini;NORMALE;P;520;1050;L;1,6;3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C2;NA00000016;5;Negozi;NORMALE;P;1550;3100;L;5,2;10,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C2;NA00000016;7;Capannoni tipici;NORMALE;P;460;920;L;1,8;3,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C2;NA00000016;10;Laboratori;NORMALE;P;900;1800;L;2,7;5,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C20;NA00003824;20;Abitazioni civili;NORMALE;P;2000;3000;L;5;7,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C20;NA00003824;21;Abitazioni di tipo economico;NORMALE;P;1400;2100;L;3,5;5,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C20;NA00003824;19;Abitazioni signorili;NORMALE;P;2600;3900;L;6,5;9,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C20;NA00003824;16;Autorimesse;NORMALE;P;1050;1600;L;3,5;5,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C20;NA00003824;13;Box;NORMALE;P;1500;2300;L;5;7,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C20;NA00003824;14;Posti auto coperti;NORMALE;P;960;1450;L;3,2;4,8;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C20;NA00003824;15;Posti auto scoperti;NORMALE;P;660;1000;L;2,2;3,3;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C20;NA00003824;9;Magazzini;NORMALE;P;670;1350;L;2;3,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C20;NA00003824;5;Negozi;NORMALE;P;2400;4800;L;8;16;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C20;NA00003824;6;Uffici;NORMALE;P;2100;3200;L;5,3;8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C20;NA00003824;18;Uffici strutturati;NORMALE;P;2250;3400;L;6,6;9,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C20;NA00003824;10;Laboratori;NORMALE;P;1350;2700;L;4;7,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C3;NA00002520;20;Abitazioni civili;NORMALE;P;2300;3500;L;5,8;8,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C3;NA00002520;21;Abitazioni di tipo economico;NORMALE;P;1600;2400;L;4;6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C3;NA00002520;13;Box;NORMALE;P;1450;2200;L;4,9;7,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C3;NA00002520;14;Posti auto coperti;NORMALE;P;830;1250;L;2,8;4,1;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C3;NA00002520;15;Posti auto scoperti;NORMALE;P;560;840;L;1,9;2,8;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C3;NA00002520;1;Ville e Villini;NORMALE;P;2500;3800;L;6,3;9,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C3;NA00002520;9;Magazzini;NORMALE;P;520;1050;L;1,6;3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C3;NA00002520;5;Negozi;NORMALE;P;1500;3000;L;5;10;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C3;NA00002520;6;Uffici;NORMALE;P;2300;3500;L;5,8;8,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C3;NA00002520;10;Laboratori;NORMALE;P;900;1800;L;2,7;5,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C4;NA00002521;20;Abitazioni civili;NORMALE;P;1900;2850;L;4,8;7,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C4;NA00002521;21;Abitazioni di tipo economico;NORMALE;P;1300;2000;L;3,8;5,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C4;NA00002521;16;Autorimesse;NORMALE;P;860;1300;L;2,9;4,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C4;NA00002521;13;Box;NORMALE;P;1300;2000;L;4,4;6,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C4;NA00002521;14;Posti auto coperti;NORMALE;P;760;1150;L;2,6;3,8;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C4;NA00002521;15;Posti auto scoperti;NORMALE;P;530;800;L;1,8;2,6;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C4;NA00002521;9;Magazzini;NORMALE;P;570;1150;L;1,7;3,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C4;NA00002521;5;Negozi;NORMALE;P;1950;3900;L;6,5;13;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C4;NA00002521;6;Uffici;NORMALE;P;1900;2850;L;4,8;7,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C4;NA00002521;18;Uffici strutturati;NORMALE;P;2000;3000;L;5,9;8,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C4;NA00002521;7;Capannoni tipici;NORMALE;P;480;960;L;1,8;3,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C4;NA00002521;10;Laboratori;NORMALE;P;1100;2200;L;3,3;6,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C5;NA00002522;20;Abitazioni civili;NORMALE;P;1750;2700;L;4,4;6,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C5;NA00002522;21;Abitazioni di tipo economico;NORMALE;P;1150;1750;L;3,4;5,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C5;NA00002522;16;Autorimesse;NORMALE;P;700;1050;L;2,4;3,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C5;NA00002522;13;Box;NORMALE;P;1100;1700;L;3,7;5,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C5;NA00002522;14;Posti auto coperti;NORMALE;P;660;1000;L;2,2;3,3;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C5;NA00002522;15;Posti auto scoperti;NORMALE;P;460;690;L;1,6;2,3;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C5;NA00002522;9;Magazzini;NORMALE;P;480;960;L;1,4;2,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C5;NA00002522;5;Negozi;NORMALE;P;1800;3600;L;6;12;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C5;NA00002522;6;Uffici;NORMALE;P;1750;2700;L;4,4;6,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C5;NA00002522;18;Uffici strutturati;NORMALE;P;1850;2850;L;5,4;8,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C5;NA00002522;7;Capannoni tipici;NORMALE;P;460;920;L;1,8;3,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C5;NA00002522;10;Laboratori;NORMALE;P;950;1900;L;2,8;5,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C6;NA00002523;20;Abitazioni civili;NORMALE;P;1850;2850;L;4,7;7,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C6;NA00002523;21;Abitazioni di tipo economico;NORMALE;P;1250;1900;L;3,7;5,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C6;NA00002523;16;Autorimesse;NORMALE;P;760;1150;L;2,6;3,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C6;NA00002523;13;Box;NORMALE;P;1200;1800;L;4;6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C6;NA00002523;14;Posti auto coperti;NORMALE;P;730;1100;L;2,5;3,6;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C6;NA00002523;15;Posti auto scoperti;NORMALE;P;500;750;L;1,7;2,5;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C6;NA00002523;9;Magazzini;NORMALE;P;520;1050;L;1,6;3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C6;NA00002523;5;Negozi;NORMALE;P;1850;3700;L;6,2;12,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C6;NA00002523;6;Uffici;NORMALE;P;1850;2850;L;4,7;7,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C6;NA00002523;18;Uffici strutturati;NORMALE;P;2000;3000;L;5,9;8,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C6;NA00002523;7;Capannoni tipici;NORMALE;P;460;920;L;1,8;3,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C6;NA00002523;10;Laboratori;NORMALE;P;1000;2000;L;3;5,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C7;NA00002524;20;Abitazioni civili;NORMALE;P;1950;2950;L;4,9;7,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C7;NA00002524;21;Abitazioni di tipo economico;NORMALE;P;1300;1950;L;3,8;5,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C7;NA00002524;16;Autorimesse;NORMALE;P;800;1200;L;2,7;4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C7;NA00002524;13;Box;NORMALE;P;1250;1900;L;4,2;6,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C7;NA00002524;14;Posti auto coperti;NORMALE;P;730;1100;L;2,5;3,6;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C7;NA00002524;15;Posti auto scoperti;NORMALE;P;500;750;L;1,7;2,5;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C7;NA00002524;9;Magazzini;NORMALE;P;520;1050;L;1,6;3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C7;NA00002524;5;Negozi;NORMALE;P;1850;3700;L;6,2;12,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C7;NA00002524;6;Uffici;NORMALE;P;1950;2950;L;4,9;7,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C7;NA00002524;18;Uffici strutturati;NORMALE;P;2100;3200;L;6,2;9,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C7;NA00002524;7;Capannoni tipici;NORMALE;P;460;920;L;1,8;3,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C7;NA00002524;10;Laboratori;NORMALE;P;1000;2000;L;3;5,8;N;
