Quotazioni Immobiliari : Valori di Mercato - Semestre 2004/1 - elaborazione del 30-MAG-19
Area_territoriale;Regione;Prov;Comune_ISTAT;Comune_cat;Sez;Comune_amm;Comune_descrizione;Fascia;Zona;LinkZona;Cod_Tip;Descr_Tipologia;Stato;Stato_prev;Compr_min;Compr_max;Sup_NL_compr;Loc_min;Loc_max;Sup_NL_loc;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B6;NA00003243;14;Posti auto coperti;; ;1490;2080;L;6,2;8,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B6;NA00003243;15;Posti auto scoperti;; ;890;1250;L;3,7;5,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B6;NA00003243;1;Ville e Villini;NORMALE; ;4670;7000;L;19,4;29,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B6;NA00003243;9;Magazzini;NORMALE; ;4400;6600;L;22;33;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B6;NA00003243;5;Negozi;NORMALE; ;8000;12000;L;40;60;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B6;NA00003243;6;Uffici;NORMALE; ;4170;6250;L;17,4;26;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B6;NA00003243;10;Laboratori;NORMALE; ;5700;8500;L;28,5;42;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B7;NA00003244;20;Abitazioni civili;SCADENTE; ;3100;4650;L;10,3;15,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B7;NA00003244;21;Abitazioni di tipo economico;SCADENTE; ;3010;4520;L;10;15;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B7;NA00003244;16;Autorimesse;; ;1280;1710;L;5,3;7,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B7;NA00003244;13;Box;; ;2140;2850;L;8,9;11,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B7;NA00003244;14;Posti auto coperti;; ;1070;1430;L;4,4;5,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B7;NA00003244;15;Posti auto scoperti;; ;640;860;L;2,7;3,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B7;NA00003244;1;Ville e Villini;SCADENTE; ;3630;5440;L;12,1;18,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B7;NA00003244;9;Magazzini;SCADENTE; ;1550;2170;L;5,8;8,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B7;NA00003244;5;Negozi;SCADENTE; ;3100;4340;L;11,6;16,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B7;NA00003244;6;Uffici;SCADENTE; ;3100;4650;L;12,9;19,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B7;NA00003244;18;Uffici strutturati;SCADENTE; ;3720;5580;L;15,5;23,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B7;NA00003244;10;Laboratori;SCADENTE; ;1860;2790;L;7;10,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C1;NA00000015;20;Abitazioni civili;NORMALE; ;2230;3350;L;9,3;13,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C1;NA00000015;21;Abitazioni di tipo economico;NORMALE; ;2230;3350;L;9,3;13,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C1;NA00000015;16;Autorimesse;; ;1180;1760;L;4,9;7,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C1;NA00000015;13;Box;; ;1960;2940;L;8,2;12,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C1;NA00000015;14;Posti auto coperti;; ;980;1470;L;4,1;6,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C1;NA00000015;15;Posti auto scoperti;; ;590;880;L;2,4;3,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C1;NA00000015;1;Ville e Villini;NORMALE; ;2410;3620;L;10;15;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C1;NA00000015;9;Magazzini;NORMALE; ;1800;2670;L;9,7;14,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C1;NA00000015;5;Negozi;NORMALE; ;3360;4650;L;19,3;25,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C1;NA00000015;6;Uffici;NORMALE; ;2320;3480;L;10,6;16;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C1;NA00000015;8;Capannoni industriali;NORMALE; ;560;810;L;2,8;4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C1;NA00000015;7;Capannoni tipici;NORMALE; ;560;810;L;2,8;4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C1;NA00000015;10;Laboratori;NORMALE; ;2360;3530;L;12,8;19,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C10;NA00002527;20;Abitazioni civili;NORMALE; ;1720;2580;L;7,2;10,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C10;NA00002527;21;Abitazioni di tipo economico;NORMALE; ;1430;2150;L;6;9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C10;NA00002527;16;Autorimesse;; ;900;1260;L;3,8;5,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C10;NA00002527;13;Box;; ;1500;2090;L;6,3;8,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C10;NA00002527;14;Posti auto coperti;; ;750;1050;L;3,1;4,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C10;NA00002527;15;Posti auto scoperti;; ;450;630;L;1,9;2,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C10;NA00002527;1;Ville e Villini;NORMALE; ;1780;2650;L;7,4;11,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C10;NA00002527;9;Magazzini;NORMALE; ;1490;2230;L;8,1;12,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C10;NA00002527;5;Negozi;NORMALE; ;3070;4320;L;16,6;23,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C10;NA00002527;6;Uffici;NORMALE; ;1900;2830;L;8,7;13;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C10;NA00002527;8;Capannoni industriali;NORMALE; ;430;620;L;2,2;3,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C10;NA00002527;7;Capannoni tipici;NORMALE; ;430;620;L;2,2;3,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C10;NA00002527;10;Laboratori;NORMALE; ;1980;2790;L;10,7;15,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C11;NA00002528;20;Abitazioni civili;NORMALE; ;1760;2640;L;7,3;10,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C11;NA00002528;21;Abitazioni di tipo economico;NORMALE; ;1470;2200;L;6,1;9,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C11;NA00002528;16;Autorimesse;; ;940;1310;L;3,9;5,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C11;NA00002528;13;Box;; ;1560;2190;L;6,5;9,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C11;NA00002528;14;Posti auto coperti;; ;780;1090;L;3,3;4,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C11;NA00002528;15;Posti auto scoperti;; ;470;660;L;2;2,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C11;NA00002528;1;Ville e Villini;NORMALE; ;2000;3000;L;8,3;12,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C11;NA00002528;9;Magazzini;NORMALE; ;1670;2480;L;9,1;13,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C11;NA00002528;5;Negozi;NORMALE; ;3410;4830;L;18,5;26,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C11;NA00002528;6;Uffici;NORMALE; ;2070;3100;L;9,5;14,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C11;NA00002528;8;Capannoni industriali;NORMALE; ;500;740;L;2,5;3,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C11;NA00002528;7;Capannoni tipici;NORMALE; ;500;740;L;2,5;3,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C11;NA00002528;10;Laboratori;NORMALE; ;2170;3100;L;11,8;16,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C12;NA00002529;20;Abitazioni civili;NORMALE; ;1930;2900;L;8;12;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C12;NA00002529;21;Abitazioni di tipo economico;NORMALE; ;1610;2420;L;6,7;10;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C12;NA00002529;16;Autorimesse;; ;980;1370;L;4,1;5,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C12;NA00002529;13;Box;; ;1630;2290;L;6,8;9,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C12;NA00002529;14;Posti auto coperti;; ;820;1140;L;3,4;4,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C12;NA00002529;15;Posti auto scoperti;; ;490;690;L;2;2,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C12;NA00002529;1;Ville e Villini;NORMALE; ;2200;3280;L;9,2;13,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C12;NA00002529;9;Magazzini;NORMALE; ;1670;2480;L;9,1;13,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C12;NA00002529;5;Negozi;NORMALE; ;3720;5270;L;20,1;28,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C12;NA00002529;6;Uffici;NORMALE; ;2180;3280;L;10;15;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C12;NA00002529;8;Capannoni industriali;NORMALE; ;500;740;L;2,5;3,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C12;NA00002529;7;Capannoni tipici;NORMALE; ;500;740;L;2,5;3,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C12;NA00002529;10;Laboratori;NORMALE; ;2170;3100;L;11,8;16,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;20;Abitazioni civili;NORMALE; ;2600;3900;L;10,8;16,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;21;Abitazioni di tipo economico;NORMALE; ;2170;3250;L;9;13,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;16;Autorimesse;; ;1070;1500;L;4,4;6,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;13;Box;; ;1780;2490;L;7,4;10,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;14;Posti auto coperti;; ;890;1250;L;3,7;5,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;15;Posti auto scoperti;; ;530;750;L;2,2;3,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;1;Ville e Villini;NORMALE; ;3090;4640;L;12,9;19,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;9;Magazzini;NORMALE; ;2110;3160;L;11,4;17,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;5;Negozi;NORMALE; ;3800;5700;L;20,6;30,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;6;Uffici;NORMALE; ;2610;3960;L;12;18,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;18;Uffici strutturati;NORMALE; ;3140;4750;L;14,4;21,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;8;Capannoni industriali;NORMALE; ;500;740;L;2,5;3,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;7;Capannoni tipici;NORMALE; ;500;740;L;2,5;3,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;10;Laboratori;NORMALE; ;2710;4060;L;14,7;21,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;20;Abitazioni civili;NORMALE; ;1960;2940;L;8,2;12,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;21;Abitazioni di tipo economico;NORMALE; ;1630;2450;L;6,8;10,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;16;Autorimesse;; ;980;1370;L;4,1;5,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;13;Box;; ;1630;2290;L;6,8;9,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;14;Posti auto coperti;; ;820;1140;L;3,4;4,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;15;Posti auto scoperti;; ;490;690;L;2;2,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;1;Ville e Villini;NORMALE; ;2040;3060;L;8,5;12,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;9;Magazzini;NORMALE; ;1670;2480;L;9,1;13,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;5;Negozi;NORMALE; ;3410;4830;L;18,5;26,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;6;Uffici;NORMALE; ;2210;3320;L;10,1;15,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;8;Capannoni industriali;NORMALE; ;500;740;L;2,5;3,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;7;Capannoni tipici;NORMALE; ;500;740;L;2,5;3,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;10;Laboratori;NORMALE; ;2170;3100;L;11,8;16,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C15;NA00002532;20;Abitazioni civili;NORMALE;P;1640;2460;L;6,9;10,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C15;NA00002532;21;Abitazioni di tipo economico;NORMALE; ;1200;1800;L;5;7,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C15;NA00002532;16;Autorimesse;; ;670;940;L;2,8;4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C15;NA00002532;13;Box;; ;1110;1570;L;4,6;6,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C15;NA00002532;14;Posti auto coperti;; ;560;780;L;2,3;3,3;N;
