Quotazioni Immobiliari : Valori di Mercato - Semestre 2002/2 - elaborazione del 30-MAG-19
Area_territoriale;Regione;Prov;Comune_ISTAT;Comune_cat;Sez;Comune_amm;Comune_descrizione;Fascia;Zona;LinkZona;Cod_Tip;Descr_Tipologia;Stato;Stato_prev;Compr_min;Compr_max;Sup_NL_compr;Loc_min;Loc_max;Sup_NL_loc;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B2;NA00000014;13;Box;NORMALE; ;1290;1810;N;5,4;7,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B2;NA00000014;3;Fabbricati intensivi;NORMALE; ;1550;2320;N;7,8;11,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B2;NA00000014;2;Fabbricati non intensivi;NORMALE; ;2070;2740;N;10,3;13,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B2;NA00000014;14;Posti auto coperti;NORMALE; ;650;900;N;2,7;3,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B2;NA00000014;15;Posti auto scoperti;NORMALE; ;390;540;N;1,6;2,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B2;NA00000014;1;Ville e Villini;NORMALE; ;2840;4130;N;14,2;20,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B2;NA00000014;9;Magazzini;NORMALE; ;1550;2070;N;7,8;10,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B2;NA00000014;5;Negozi;NORMALE; ;2580;3870;N;15,1;22,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B2;NA00000014;7;Capannoni tipici;NORMALE; ;2070;2840;N;11,2;15,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B2;NA00000014;10;Laboratori;NORMALE; ;1810;2580;N;9;12,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B3;NA00002517;16;Autorimesse;NORMALE; ;1190;1670;N;5;7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B3;NA00002517;13;Box;NORMALE; ;1980;2790;N;8,3;11,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B3;NA00002517;3;Fabbricati intensivi;NORMALE; ;2230;3350;N;11,2;16,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B3;NA00002517;2;Fabbricati non intensivi;NORMALE; ;2790;3720;N;13,9;18,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B3;NA00002517;14;Posti auto coperti;NORMALE; ;990;1390;N;4,1;5,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B3;NA00002517;15;Posti auto scoperti;NORMALE; ;600;840;N;2,5;3,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B3;NA00002517;1;Ville e Villini;NORMALE; ;3900;5580;N;19,5;27,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B3;NA00002517;9;Magazzini;NORMALE; ;3290;4900;N;16,4;24,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B3;NA00002517;5;Negozi;NORMALE; ;6130;9040;N;35,8;52,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B3;NA00002517;6;Uffici;NORMALE; ;2790;3900;N;15,2;21,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B3;NA00002517;18;Uffici strutturati;NORMALE; ;2790;3900;N;15,2;21,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B3;NA00002517;10;Laboratori;NORMALE; ;3350;5020;N;16,7;25,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B4;NA00002518;16;Autorimesse;NORMALE; ;1090;1550;N;4,5;6,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B4;NA00002518;13;Box;NORMALE; ;1810;2580;N;7,5;10,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B4;NA00002518;3;Fabbricati intensivi;NORMALE; ;2480;3720;N;12,4;18,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B4;NA00002518;2;Fabbricati non intensivi;NORMALE; ;3200;4800;N;16;24;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B4;NA00002518;14;Posti auto coperti;NORMALE; ;900;1290;N;3,8;5,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B4;NA00002518;15;Posti auto scoperti;NORMALE; ;540;780;N;2,3;3,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B4;NA00002518;1;Ville e Villini;NORMALE; ;3800;5700;N;19;28,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B4;NA00002518;9;Magazzini;NORMALE; ;4100;6100;N;20,5;30,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B4;NA00002518;5;Negozi;NORMALE; ;7400;11000;N;43,2;64,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B4;NA00002518;6;Uffici;NORMALE; ;3200;4800;N;17,3;26;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B4;NA00002518;10;Laboratori;NORMALE; ;5300;7900;N;26,5;39,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B5;NA00002519;16;Autorimesse;NORMALE; ;680;930;N;2,8;3,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B5;NA00002519;13;Box;NORMALE; ;1030;1550;N;4,4;6,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B5;NA00002519;3;Fabbricati intensivi;NORMALE; ;1960;2940;N;7,3;10,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B5;NA00002519;2;Fabbricati non intensivi;NORMALE; ;2430;3650;N;9,1;13,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B5;NA00002519;14;Posti auto coperti;NORMALE; ;570;770;N;2,4;3,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B5;NA00002519;15;Posti auto scoperti;NORMALE; ;340;470;N;1,4;1,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B5;NA00002519;1;Ville e Villini;NORMALE; ;3000;4500;N;12,5;18,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B5;NA00002519;9;Magazzini;NORMALE; ;1600;2400;N;7,3;11;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B5;NA00002519;5;Negozi;NORMALE; ;3000;4500;N;13,7;20,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B5;NA00002519;6;Uffici;NORMALE; ;2430;3640;N;8,1;12,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B5;NA00002519;18;Uffici strutturati;NORMALE; ;2430;3640;N;8,1;12,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B5;NA00002519;10;Laboratori;NORMALE; ;2140;3200;N;9,8;14,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B6;NA00003243;16;Autorimesse;NORMALE; ;1550;2170;N;6,4;9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B6;NA00003243;13;Box;NORMALE; ;2580;3620;N;10,3;15;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B6;NA00003243;3;Fabbricati intensivi;NORMALE; ;3100;4650;N;12,9;19,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B6;NA00003243;2;Fabbricati non intensivi;NORMALE; ;3970;5300;N;16,6;22,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B6;NA00003243;14;Posti auto coperti;NORMALE; ;1290;1810;N;5,4;7,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B6;NA00003243;15;Posti auto scoperti;NORMALE; ;780;1080;N;3,2;4,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B6;NA00003243;1;Ville e Villini;NORMALE; ;4200;6300;N;17,5;26,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B6;NA00003243;9;Magazzini;NORMALE; ;4400;6600;N;22;33;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B6;NA00003243;5;Negozi;NORMALE; ;8000;12000;N;40;60;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B6;NA00003243;6;Uffici;NORMALE; ;3900;5300;N;16,3;22;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B6;NA00003243;10;Laboratori;NORMALE; ;5700;8500;N;28,5;42;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B7;NA00003244;16;Autorimesse;SCADENTE; ;1120;1490;N;4,6;6,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B7;NA00003244;13;Box;SCADENTE; ;1860;2480;N;7,8;10,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B7;NA00003244;3;Fabbricati intensivi;SCADENTE; ;2070;3100;N;7;10;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B7;NA00003244;2;Fabbricati non intensivi;SCADENTE; ;2580;3330;N;8,6;11;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B7;NA00003244;14;Posti auto coperti;SCADENTE; ;930;1240;N;3,9;5,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B7;NA00003244;15;Posti auto scoperti;SCADENTE; ;560;740;N;2,3;3,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B7;NA00003244;1;Ville e Villini;SCADENTE; ;2840;4130;N;9,3;13,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B7;NA00003244;9;Magazzini;SCADENTE; ;1550;2170;N;5,8;8,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B7;NA00003244;5;Negozi;SCADENTE; ;3100;4340;N;11,6;16,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B7;NA00003244;6;Uffici;SCADENTE; ;2320;3100;N;9,8;12,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B7;NA00003244;18;Uffici strutturati;SCADENTE; ;2320;3100;N;9,8;12,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;B;B7;NA00003244;10;Laboratori;SCADENTE; ;1860;2790;N;7;10,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C1;NA00000015;16;Autorimesse;NORMALE; ;1020;1530;N;4,3;6,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C1;NA00000015;13;Box;NORMALE; ;1700;2560;N;7,1;10,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C1;NA00000015;3;Fabbricati intensivi;NORMALE; ;1990;2950;N;8,3;12,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C1;NA00000015;2;Fabbricati non intensivi;NORMALE; ;1990;2950;N;8,3;12,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C1;NA00000015;14;Posti auto coperti;NORMALE; ;850;1280;N;3,5;5,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C1;NA00000015;15;Posti auto scoperti;NORMALE; ;510;770;N;2,1;3,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C1;NA00000015;1;Ville e Villini;NORMALE; ;2070;2840;N;8,6;11,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C1;NA00000015;9;Magazzini;NORMALE; ;1800;2670;N;9,7;14,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C1;NA00000015;5;Negozi;NORMALE; ;3360;4650;N;19,3;25,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C1;NA00000015;6;Uffici;NORMALE; ;2070;3100;N;9,3;13,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C1;NA00000015;8;Capannoni industriali;NORMALE; ;560;810;N;2,8;4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C1;NA00000015;7;Capannoni tipici;NORMALE; ;560;810;N;2,8;4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C1;NA00000015;10;Laboratori;NORMALE; ;2360;3530;N;12,8;19,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C10;NA00002527;16;Autorimesse;NORMALE; ;780;1090;N;3,3;4,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C10;NA00002527;13;Box;NORMALE; ;1310;1820;N;5,4;7,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C10;NA00002527;3;Fabbricati intensivi;NORMALE; ;1360;2050;N;5,7;8,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C10;NA00002527;2;Fabbricati non intensivi;NORMALE; ;1530;2270;N;6,4;9,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C10;NA00002527;14;Posti auto coperti;NORMALE; ;650;910;N;2,7;3,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C10;NA00002527;15;Posti auto scoperti;NORMALE; ;390;550;N;1,6;2,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C10;NA00002527;1;Ville e Villini;NORMALE; ;1600;2320;N;6,7;9,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C10;NA00002527;9;Magazzini;NORMALE; ;1490;2230;N;8,1;12,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C10;NA00002527;5;Negozi;NORMALE; ;3070;4320;N;16,6;23,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C10;NA00002527;6;Uffici;NORMALE; ;1860;2790;N;8,5;12,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C10;NA00002527;8;Capannoni industriali;NORMALE; ;430;620;N;2,2;3,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C10;NA00002527;7;Capannoni tipici;NORMALE; ;430;620;N;2,2;3,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C10;NA00002527;10;Laboratori;NORMALE; ;1980;2790;N;10,7;15,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C11;NA00002528;16;Autorimesse;NORMALE; ;850;1190;N;3,5;5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C11;NA00002528;13;Box;NORMALE; ;1420;1990;N;5,9;8,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C11;NA00002528;3;Fabbricati intensivi;NORMALE; ;1390;2070;N;5,7;8,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C11;NA00002528;2;Fabbricati non intensivi;NORMALE; ;1550;2320;N;6,5;9,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C11;NA00002528;14;Posti auto coperti;NORMALE; ;710;990;N;2,9;4,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C11;NA00002528;15;Posti auto scoperti;NORMALE; ;430;600;N;1,8;2,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C11;NA00002528;1;Ville e Villini;NORMALE; ;1810;2580;N;7,5;10,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C11;NA00002528;9;Magazzini;NORMALE; ;1670;2480;N;9,1;13,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C11;NA00002528;5;Negozi;NORMALE; ;3410;4830;N;18,5;26,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C11;NA00002528;6;Uffici;NORMALE; ;2070;3100;N;9,3;13,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C11;NA00002528;8;Capannoni industriali;NORMALE; ;500;740;N;2,5;3,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C11;NA00002528;7;Capannoni tipici;NORMALE; ;500;740;N;2,5;3,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C11;NA00002528;10;Laboratori;NORMALE; ;2170;3100;N;11,8;16,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C12;NA00002529;16;Autorimesse;NORMALE; ;850;1190;N;3,5;5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C12;NA00002529;13;Box;NORMALE; ;1420;1990;N;5,9;8,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C12;NA00002529;3;Fabbricati intensivi;NORMALE; ;1530;2270;N;6,4;9,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C12;NA00002529;2;Fabbricati non intensivi;NORMALE; ;1700;2560;N;7,1;10,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C12;NA00002529;14;Posti auto coperti;NORMALE; ;710;990;N;2,9;4,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C12;NA00002529;15;Posti auto scoperti;NORMALE; ;430;600;N;1,8;2,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C12;NA00002529;1;Ville e Villini;NORMALE; ;1990;2840;N;8,3;11,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C12;NA00002529;9;Magazzini;NORMALE; ;1670;2480;N;9,1;13,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C12;NA00002529;5;Negozi;NORMALE; ;3720;5270;N;20,1;28,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C12;NA00002529;6;Uffici;NORMALE; ;2070;3100;N;9,3;13,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C12;NA00002529;8;Capannoni industriali;NORMALE; ;500;740;N;2,5;3,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C12;NA00002529;7;Capannoni tipici;NORMALE; ;500;740;N;2,5;3,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C12;NA00002529;10;Laboratori;NORMALE; ;2170;3100;N;11,8;16,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;16;Autorimesse;NORMALE; ;930;1300;N;3,9;5,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;13;Box;NORMALE; ;1550;2170;N;6,5;9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;3;Fabbricati intensivi;NORMALE; ;1920;2880;N;8;12;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;2;Fabbricati non intensivi;NORMALE; ;2330;3490;N;9,7;14,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;14;Posti auto coperti;NORMALE; ;770;1080;N;3,2;4,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;15;Posti auto scoperti;NORMALE; ;470;650;N;1,9;2,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;1;Ville e Villini;NORMALE; ;2800;4100;N;11,7;17;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;9;Magazzini;NORMALE; ;2110;3160;N;11,4;17,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;5;Negozi;NORMALE; ;3800;5700;N;20,6;30,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;6;Uffici;NORMALE; ;2330;3490;N;10,7;16;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;18;Uffici strutturati;NORMALE; ;2330;3490;N;10,7;16;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;8;Capannoni industriali;NORMALE; ;500;740;N;2,5;3,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;7;Capannoni tipici;NORMALE; ;500;740;N;2,5;3,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C13;NA00002530;10;Laboratori;NORMALE; ;2710;4060;N;14,7;21,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;16;Autorimesse;NORMALE; ;850;1190;N;3,5;5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;13;Box;NORMALE; ;1420;1990;N;5,9;8,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;3;Fabbricati intensivi;NORMALE; ;1530;2270;N;6,4;9,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;2;Fabbricati non intensivi;NORMALE; ;1700;2560;N;7,1;10,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;14;Posti auto coperti;NORMALE; ;710;990;N;3;4,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;15;Posti auto scoperti;NORMALE; ;430;600;N;1,8;2,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;1;Ville e Villini;NORMALE; ;1810;2580;N;7,5;10,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;9;Magazzini;NORMALE; ;1670;2480;N;9,1;13,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;5;Negozi;NORMALE; ;3410;4830;N;18,5;26,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;6;Uffici;NORMALE; ;2070;3100;N;9,3;13,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;8;Capannoni industriali;NORMALE; ;500;740;N;2,5;3,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;7;Capannoni tipici;NORMALE; ;500;740;N;2,5;3,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;10;Laboratori;NORMALE; ;2170;3100;N;11,8;16,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C15;NA00002532;16;Autorimesse;NORMALE; ;580;820;N;2,4;3,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C15;NA00002532;13;Box;NORMALE; ;970;1360;N;4;5,7;N;
