Quotazioni Immobiliari : Valori di Mercato - Semestre 2007/2 - elaborazione del 30-MAG-19
Area_territoriale;Regione;Prov;Comune_ISTAT;Comune_cat;Sez;Comune_amm;Comune_descrizione;Fascia;Zona;LinkZona;Cod_Tip;Descr_Tipologia;Stato;Stato_prev;Compr_min;Compr_max;Sup_NL_compr;Loc_min;Loc_max;Sup_NL_loc;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;15;Posti auto scoperti;NORMALE;P;480;720;L;1,6;2,4;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;9;Magazzini;NORMALE;P;980;1960;L;3,3;6,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;5;Negozi;NORMALE;P;2620;5240;L;9,9;19,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;6;Uffici;NORMALE;P;2320;3480;L;8,7;13;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;18;Uffici strutturati;NORMALE;P;2460;3690;L;9,3;13,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;8;Capannoni industriali;NORMALE;P;440;880;L;1,7;3,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;7;Capannoni tipici;NORMALE;P;440;880;L;1,7;3,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C14;NA00002531;10;Laboratori;NORMALE;P;1760;3520;L;5,9;11,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C15;NA00002532;20;Abitazioni civili;NORMALE;P;2260;3390;L;5,7;8,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C15;NA00002532;21;Abitazioni di tipo economico;NORMALE;P;1540;2310;L;3,9;5,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C15;NA00002532;16;Autorimesse;NORMALE;P;800;1200;L;2,7;4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C15;NA00002532;13;Box;NORMALE;P;1340;2010;L;4,5;6,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C15;NA00002532;14;Posti auto coperti;NORMALE;P;720;1080;L;2,4;3,6;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C15;NA00002532;15;Posti auto scoperti;NORMALE;P;420;630;L;1,4;2,1;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C15;NA00002532;9;Magazzini;NORMALE;P;760;1520;L;2,6;5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C15;NA00002532;5;Negozi;NORMALE;P;1870;3740;L;7,1;14;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C15;NA00002532;6;Uffici;NORMALE;P;2260;3390;L;8,5;12,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C15;NA00002532;8;Capannoni industriali;NORMALE;P;400;800;L;1,5;3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C15;NA00002532;7;Capannoni tipici;NORMALE;P;400;800;L;1,5;3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C15;NA00002532;10;Laboratori;NORMALE;P;1300;2600;L;4,4;8,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C16;NA00002533;20;Abitazioni civili;NORMALE;P;2960;4440;L;7,4;11,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C16;NA00002533;21;Abitazioni di tipo economico;NORMALE;P;2000;3000;L;5;7,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C16;NA00002533;16;Autorimesse;NORMALE;P;1180;1770;L;4;5,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C16;NA00002533;13;Box;NORMALE;P;1940;2910;L;6,5;9,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C16;NA00002533;14;Posti auto coperti;NORMALE;P;1140;1710;L;3,8;5,7;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C16;NA00002533;15;Posti auto scoperti;NORMALE;P;600;900;L;2;3;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C16;NA00002533;9;Magazzini;NORMALE;P;1080;2160;L;3,6;7,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C16;NA00002533;5;Negozi;NORMALE;P;2700;5400;L;11,3;22,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C16;NA00002533;6;Uffici;NORMALE;P;2960;4440;L;11,1;16,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C16;NA00002533;18;Uffici strutturati;NORMALE;P;3120;4680;L;11,7;17,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C16;NA00002533;8;Capannoni industriali;NORMALE;P;500;1000;L;1,9;3,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C16;NA00002533;7;Capannoni tipici;NORMALE;P;500;1000;L;1,9;3,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C16;NA00002533;10;Laboratori;NORMALE;P;1750;3500;L;5,9;11,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C17;NA00003803;20;Abitazioni civili;NORMALE;P;2100;3150;L;5,3;7,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C17;NA00003803;21;Abitazioni di tipo economico;NORMALE;P;1420;2130;L;3,6;5,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C17;NA00003803;16;Autorimesse;NORMALE;P;740;1110;L;2,5;3,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C17;NA00003803;13;Box;NORMALE;P;1260;1890;L;4,2;6,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C17;NA00003803;14;Posti auto coperti;NORMALE;P;700;1050;L;2,4;3,5;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C17;NA00003803;15;Posti auto scoperti;NORMALE;P;380;570;L;1,3;1,9;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C17;NA00003803;9;Magazzini;NORMALE;P;900;1800;L;3;6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C17;NA00003803;5;Negozi;NORMALE;P;2300;4600;L;8,7;17,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C17;NA00003803;6;Uffici;NORMALE;P;2100;3150;L;7,9;11,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C17;NA00003803;18;Uffici strutturati;NORMALE;P;2200;3300;L;8,3;12,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C17;NA00003803;8;Capannoni industriali;NORMALE;P;440;880;L;1,7;3,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C17;NA00003803;7;Capannoni tipici;NORMALE;P;440;880;L;1,7;3,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C17;NA00003803;10;Laboratori;NORMALE;P;1400;2800;L;4,7;9,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C18;NA00003804;20;Abitazioni civili;NORMALE;P;3300;4950;L;8,3;12,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C18;NA00003804;21;Abitazioni di tipo economico;NORMALE;P;2240;3360;L;5,6;8,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C18;NA00003804;16;Autorimesse;NORMALE;P;1360;2040;L;4,6;6,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C18;NA00003804;13;Box;NORMALE;P;2240;3360;L;7,5;11,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C18;NA00003804;14;Posti auto coperti;NORMALE;P;1220;1830;L;4,1;6,1;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C18;NA00003804;15;Posti auto scoperti;NORMALE;P;680;1020;L;2,3;3,4;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C18;NA00003804;1;Ville e Villini;NORMALE;P;3640;5460;L;9,1;13,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C18;NA00003804;9;Magazzini;NORMALE;P;1080;2160;L;3,6;7,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C18;NA00003804;5;Negozi;NORMALE;P;2900;5800;L;10,9;21,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C18;NA00003804;6;Uffici;NORMALE;P;3400;5100;L;12,8;19,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C18;NA00003804;18;Uffici strutturati;NORMALE;P;3600;5400;L;13,5;20,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C18;NA00003804;8;Capannoni industriali;NORMALE;P;600;1200;L;2,3;4,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C18;NA00003804;7;Capannoni tipici;NORMALE;P;600;1200;L;2,3;4,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C18;NA00003804;10;Laboratori;NORMALE;P;1800;3600;L;6;12;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C19;NA00003823;20;Abitazioni civili;NORMALE;P;2900;4350;L;7,3;10,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C19;NA00003823;21;Abitazioni di tipo economico;NORMALE;P;1960;2940;L;4,9;7,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C19;NA00003823;16;Autorimesse;NORMALE;P;1200;1800;L;4;6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C19;NA00003823;13;Box;NORMALE;P;2000;3000;L;6,7;10;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C19;NA00003823;14;Posti auto coperti;NORMALE;P;1100;1650;L;3,7;5,5;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C19;NA00003823;15;Posti auto scoperti;NORMALE;P;600;900;L;2;3;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C19;NA00003823;1;Ville e Villini;NORMALE;P;3080;4620;L;7,7;11,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C19;NA00003823;9;Magazzini;NORMALE;P;980;1960;L;3,3;6,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C19;NA00003823;5;Negozi;NORMALE;P;2440;4880;L;9,2;18,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C19;NA00003823;6;Uffici;NORMALE;P;2900;4350;L;10,9;16,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C19;NA00003823;18;Uffici strutturati;NORMALE;P;3000;4500;L;11,3;16,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C19;NA00003823;8;Capannoni industriali;NORMALE;P;580;1160;L;2,2;4,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C19;NA00003823;7;Capannoni tipici;NORMALE;P;580;1160;L;2,2;4,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C19;NA00003823;10;Laboratori;NORMALE;P;1600;3200;L;5,4;10,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C2;NA00000016;20;Abitazioni civili;NORMALE;P;2100;3150;L;5,3;7,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C2;NA00000016;21;Abitazioni di tipo economico;NORMALE;P;1420;2130;L;3,6;5,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C2;NA00000016;16;Autorimesse;NORMALE;P;920;1380;L;3,1;4,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C2;NA00000016;13;Box;NORMALE;P;1280;1920;L;4,3;6,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C2;NA00000016;14;Posti auto coperti;NORMALE;P;640;960;L;2,2;3,2;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C2;NA00000016;15;Posti auto scoperti;NORMALE;P;400;600;L;1,4;2;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C2;NA00000016;1;Ville e Villini;NORMALE;P;2320;3480;L;5,8;8,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C2;NA00000016;9;Magazzini;NORMALE;P;700;1400;L;2,4;4,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C2;NA00000016;5;Negozi;NORMALE;P;1900;3800;L;7,2;14,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C2;NA00000016;6;Uffici;NORMALE;P;2100;3150;L;7,9;11,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C2;NA00000016;8;Capannoni industriali;NORMALE;P;380;760;L;1,5;2,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C2;NA00000016;7;Capannoni tipici;NORMALE;P;380;760;L;1,5;2,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C2;NA00000016;10;Laboratori;NORMALE;P;1200;2400;L;4;8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C20;NA00003824;20;Abitazioni civili;NORMALE;P;2420;3630;L;6,1;9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C20;NA00003824;21;Abitazioni di tipo economico;NORMALE;P;1680;2520;L;4,2;6,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C20;NA00003824;19;Abitazioni signorili;NORMALE;P;3020;4530;L;7,6;11,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C20;NA00003824;16;Autorimesse;NORMALE;P;980;1470;L;3,3;4,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C20;NA00003824;13;Box;NORMALE;P;1580;2370;L;5,3;7,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C20;NA00003824;14;Posti auto coperti;NORMALE;P;920;1380;L;3,1;4,6;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C20;NA00003824;15;Posti auto scoperti;NORMALE;P;500;750;L;1,7;2,5;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C20;NA00003824;9;Magazzini;NORMALE;P;980;1960;L;3,3;6,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C20;NA00003824;5;Negozi;NORMALE;P;2600;5200;L;9,8;19,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C20;NA00003824;6;Uffici;NORMALE;P;2520;3780;L;9,5;14,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C20;NA00003824;18;Uffici strutturati;NORMALE;P;2660;3990;L;10;14,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C20;NA00003824;8;Capannoni industriali;NORMALE;P;440;880;L;1,7;3,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C20;NA00003824;7;Capannoni tipici;NORMALE;P;440;880;L;1,7;3,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C20;NA00003824;10;Laboratori;NORMALE;P;1760;3520;L;5,9;11,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C3;NA00002520;20;Abitazioni civili;NORMALE;P;2260;3390;L;5,7;8,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C3;NA00002520;21;Abitazioni di tipo economico;NORMALE;P;1600;2400;L;4;6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C3;NA00002520;16;Autorimesse;NORMALE;P;980;1470;L;3,3;4,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C3;NA00002520;13;Box;NORMALE;P;1500;2250;L;5;7,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C3;NA00002520;14;Posti auto coperti;NORMALE;P;780;1170;L;2,6;3,9;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C3;NA00002520;15;Posti auto scoperti;NORMALE;P;480;720;L;1,6;2,4;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C3;NA00002520;1;Ville e Villini;NORMALE;P;2380;3570;L;6;8,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C3;NA00002520;9;Magazzini;NORMALE;P;760;1520;L;2,6;5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C3;NA00002520;5;Negozi;NORMALE;P;2200;4400;L;8,3;16,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C3;NA00002520;6;Uffici;NORMALE;P;2260;3390;L;8,5;12,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C3;NA00002520;8;Capannoni industriali;NORMALE;P;380;760;L;1,5;2,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C3;NA00002520;7;Capannoni tipici;NORMALE;P;380;760;L;1,5;2,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C3;NA00002520;10;Laboratori;NORMALE;P;1360;2720;L;4,6;9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C4;NA00002521;20;Abitazioni civili;NORMALE;P;1940;2910;L;4,9;7,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C4;NA00002521;21;Abitazioni di tipo economico;NORMALE;P;1340;2010;L;3,4;5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C4;NA00002521;16;Autorimesse;NORMALE;P;680;1020;L;2,3;3,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C4;NA00002521;13;Box;NORMALE;P;1220;1830;L;4,1;6,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C4;NA00002521;14;Posti auto coperti;NORMALE;P;640;960;L;2,2;3,2;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C4;NA00002521;15;Posti auto scoperti;NORMALE;P;380;570;L;1,3;1,9;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C4;NA00002521;9;Magazzini;NORMALE;P;940;1880;L;3,2;6,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C4;NA00002521;5;Negozi;NORMALE;P;2200;4400;L;8,3;16,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C4;NA00002521;6;Uffici;NORMALE;P;1940;2910;L;7,3;10,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C4;NA00002521;18;Uffici strutturati;NORMALE;P;2000;3000;L;7,5;11,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C4;NA00002521;8;Capannoni industriali;NORMALE;P;400;800;L;1,5;3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C4;NA00002521;7;Capannoni tipici;NORMALE;P;400;800;L;1,5;3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C4;NA00002521;10;Laboratori;NORMALE;P;1400;2800;L;4,7;9,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C5;NA00002522;20;Abitazioni civili;NORMALE;P;1720;2580;L;4,3;6,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C5;NA00002522;21;Abitazioni di tipo economico;NORMALE;P;1200;1770;L;3;4,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C5;NA00002522;16;Autorimesse;NORMALE;P;620;930;L;2,1;3,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C5;NA00002522;13;Box;NORMALE;P;1020;1530;L;3,4;5,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C5;NA00002522;14;Posti auto coperti;NORMALE;P;520;780;L;1,8;2,6;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C5;NA00002522;15;Posti auto scoperti;NORMALE;P;320;480;L;1,1;1,6;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C5;NA00002522;9;Magazzini;NORMALE;P;700;1400;L;2,4;4,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C5;NA00002522;5;Negozi;NORMALE;P;2000;4000;L;7,5;15;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C5;NA00002522;6;Uffici;NORMALE;P;1720;2580;L;6,5;9,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C5;NA00002522;18;Uffici strutturati;NORMALE;P;1820;2730;L;6,9;10,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C5;NA00002522;8;Capannoni industriali;NORMALE;P;360;720;L;1,4;2,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C5;NA00002522;7;Capannoni tipici;NORMALE;P;360;720;L;1,4;2,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C5;NA00002522;10;Laboratori;NORMALE;P;1340;2680;L;4,5;8,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C6;NA00002523;20;Abitazioni civili;NORMALE;P;1780;2670;L;4,5;6,6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C6;NA00002523;21;Abitazioni di tipo economico;NORMALE;P;1200;1800;L;3;4,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C6;NA00002523;16;Autorimesse;NORMALE;P;640;960;L;2,2;3,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C6;NA00002523;13;Box;NORMALE;P;1020;1530;L;3,4;5,1;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C6;NA00002523;14;Posti auto coperti;NORMALE;P;520;780;L;1,8;2,6;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C6;NA00002523;15;Posti auto scoperti;NORMALE;P;320;480;L;1,1;1,6;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C6;NA00002523;9;Magazzini;NORMALE;P;720;1440;L;2,4;4,8;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C6;NA00002523;5;Negozi;NORMALE;P;2100;4200;L;7,9;15,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C6;NA00002523;6;Uffici;NORMALE;P;1780;2670;L;6,7;10;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C6;NA00002523;18;Uffici strutturati;NORMALE;P;1840;2760;L;6,9;10,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C6;NA00002523;8;Capannoni industriali;NORMALE;P;360;720;L;1,4;2,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C6;NA00002523;7;Capannoni tipici;NORMALE;P;360;720;L;1,4;2,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C6;NA00002523;10;Laboratori;NORMALE;P;1340;2680;L;4,5;8,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C7;NA00002524;20;Abitazioni civili;NORMALE;P;1960;2940;L;4,9;7,3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C7;NA00002524;21;Abitazioni di tipo economico;NORMALE;P;1320;1980;L;3,3;4,9;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C7;NA00002524;16;Autorimesse;NORMALE;P;740;1110;L;2,5;3,7;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C7;NA00002524;13;Box;NORMALE;P;1200;1800;L;4;6;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C7;NA00002524;14;Posti auto coperti;NORMALE;P;640;960;L;2,2;3,2;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C7;NA00002524;15;Posti auto scoperti;NORMALE;P;360;540;L;1,2;1,8;L;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C7;NA00002524;9;Magazzini;NORMALE;P;820;1640;L;2,8;5,4;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C7;NA00002524;5;Negozi;NORMALE;P;2300;4600;L;8,7;17,2;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C7;NA00002524;6;Uffici;NORMALE;P;1960;2940;L;7,4;11;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C7;NA00002524;18;Uffici strutturati;NORMALE;P;2060;3090;L;7,8;11,5;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C7;NA00002524;8;Capannoni industriali;NORMALE;P;400;800;L;1,5;3;N;
SUD;CAMPANIA;NA;15063049;Q1AA; ;F839;NAPOLI;C;C7;NA00002524;7;Capannoni tipici;NORMALE;P;400;800;L;1,5;3;N;
